"id","name","code","referentiecode","account_type","chart_template_id/id","tag_ids/id","reconcile"
"4203160","Dotatie voorziening dubieuze debiteuren","4203160","WBedVkkDvd","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4203000","False"
"4203170","Afboeking dubieuze debiteuren","4203170","WBedVkkAdd","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4203000","False"
"4203180","Dotatie garantievoorziening","4203180","WBedVkkDog","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4203000","False"
"4203190","Vrijval garantievoorziening","4203190","WBedVkkVgv","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4203000","False"
"4203200","Websitekosten","4203200","WBedVkkWeb","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4203000","False"
"4203210","Overige belastingen inzake verkoopactiviteiten","4203210","WBedVkkObs","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4203000","False"
"4203220","Overige verkoopkosten","4203220","WBedVkkOvr","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4203000","False"
"4203990","Doorberekende verkoopkosten","4203990","WBedVkkDbv","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4203000","False"
"4203999","Doorberekend / Overboeking ivm functionele indeling verkoopkosten","4203999","WBedVkkDfw","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4203000","False"
"4204010","Brandstofkosten auto's","4204010","WBedAutBra","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4204000","False"
"4204020","Reparatie en onderhoud auto's","4204020","WBedAutRoa","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4204000","False"
"4204030","Assurantiepremie auto's","4204030","WBedAutAsa","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4204000","False"
"4204040","Motorrijtuigenbelasting auto's","4204040","WBedAutMot","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4204000","False"
"4204050","Operational leasing auto's","4204050","WBedAutOpa","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4204000","False"
"4204060","Bijdrage werknemers leaseregeling","4204060","WBedAutBwl","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4204000","False"
"4204070","Privé-gebruik auto's","4204070","WBedAutPga","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4204000","False"
"4204080","BTW op privé-gebruik auto's","4204080","WBedAutBop","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4204000","False"
"4204090","Huur auto's","4204090","WBedAutHua","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4204000","False"
"4204100","Kilometervergoeding","4204100","WBedAutKil","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4204000","False"
"4204110","Boetes en bekeuringen","4204110","WBedAutBeb","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4204000","False"
"4204120","Overige belastingen inzake auto's","4204120","WBedAutObv","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4204000","False"
"4204130","Dotatie reserve assurantie eigen risico auto's","4204130","WBedAutDrv","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4204000","False"
"4204140","Vrijval reserve assurantie eigen risico auto's","4204140","WBedAutVrv","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4204000","False"
"4204150","Dotatie kostenegalisatiereserve groot onderhoud auto's","4204150","WBedAutDkv","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4204000","False"
"4204160","Vrijval kostenegalisatiereserve groot onderhoud auto's","4204160","WBedAutVkv","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4204000","False"
"4204170","Dotatie voorziening groot onderhoud auto's","4204170","WBedAutDvv","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4204000","False"
"4204180","Vrijval voorziening groot onderhoud auto's","4204180","WBedAutVoa","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4204000","False"
"4204190","Parkeerkosten auto's","4204190","WBedAutPar","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4204000","False"
"4204200","Overige autokosten","4204200","WBedAutOak","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4204000","False"
"4204990","Doorberekende autokosten","4204990","WBedAutDau","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4204000","False"
"4204999","Doorberekend / Overboeking ivm functionele indeling autokosten","4204999","WBedAutDfw","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4204000","False"
"4205010","Brandstofkosten transportmiddelen","4205010","WBedTraBrr","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4205000","False"
"4205020","Reparatie en onderhoud transportmiddelen","4205020","WBedTraRot","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4205000","False"
"4205030","Assurantiepremie transportmiddelen","4205030","WBedTraAst","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4205000","False"
"4205040","Motorrijtuigenbelasting transportmiddelen","4205040","WBedTraMot","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4205000","False"
"4205050","Operational leasing transportmiddelen","4205050","WBedTraOpt","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4205000","False"
"4205060","Privé-gebruik transportmiddelen","4205060","WBedTraPgt","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4205000","False"
"4205070","BTW op privé-gebruik transportmiddelen","4205070","WBedTraBot","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4205000","False"
"4205080","Huur transportmiddelen","4205080","WBedTraHut","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4205000","False"
"4205090","Overige belastingen inzake transportmiddelen","4205090","WBedTraObt","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4205000","False"
"4205100","Dotatie reserve assurantie eigen risico transportmiddelen","4205100","WBedTraDrt","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4205000","False"
"4205110","Vrijval reserve assurantie eigen risico transportmiddelen","4205110","WBedTraVrt","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4205000","False"
"4205120","Dotatie kostenegalisatiereserve groot onderhoud transportmiddelen","4205120","WBedTraDkt","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4205000","False"
"4205130","Vrijval kostenegalisatiereserve groot onderhoud transportmiddelen","4205130","WBedTraVkt","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4205000","False"
"4205140","Dotatie voorziening groot onderhoud transportmiddelen","4205140","WBedTraDvt","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4205000","False"
"4205150","Vrijval voorziening groot onderhoud transportmiddelen","4205150","WBedTraVot","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4205000","False"
"4205160","Parkeerkosten transportmiddelen","4205160","WBedTraPar","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4205000","False"
"4205170","Overige transportkosten","4205170","WBedTraOtr","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4205000","False"
"4205990","Doorberekende transportkosten","4205990","WBedTraDot","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4205000","False"
"4205999","Doorberekend / Overboeking ivm functionele indeling transportkosten","4205999","WBedTraDfw","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4205000","False"
"4206010","Kantoorbenodigdheden","4206010","WBedKanKan","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4206000","False"
"4206020","Porti","4206020","WBedKanPor","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4206000","False"
"4206030","Telefoonkosten","4206030","WBedKanTef","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4206000","False"
"4206040","Privé-gebruik telefoon","4206040","WBedKanPrt","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4206000","False"
"4206050","Drukwerk","4206050","WBedKanDru","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4206000","False"
"4206060","Kleine aanschaffingen kantoorinventaris","4206060","WBedKanKak","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4206000","False"
"4206070","Contributies en abonnementen","4206070","WBedKanCea","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4206000","False"
"4206080","Vakliteratuur","4206080","WBedKanVak","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4206000","False"
"4206090","Boekhouding","4206090","WBedKanBoe","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4206000","False"
"4206100","Incassokosten a.g.v. kantooractiviteiten","4206100","WBedKanInc","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4206000","False"
"4206110","Kosten automatisering","4206110","WBedKanKoa","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4206000","False"
"4206115","Kosten software abonnementen","4206115","WBedKanSof","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4206000","False"
"4206120","Assurantiepremie","4206120","WBedKanAss","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4206000","False"
"4206130","Overige administratieve belastingen","4206130","WBedKanOba","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4206000","False"
"4206140","Reparatie en onderhoud kantoorinventaris","4206140","WBedKanRok","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4206000","False"
"4206150","Overige kantoorkosten","4206150","WBedKanOka","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4206000","False"
"4206990","Doorberekende kantoorkosten","4206990","WBedKanDka","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4206000","False"
"4206160","Communicatie","4206160","WBedKanCom","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4206000","False"
"4206999","Doorberekend / Overboeking ivm functionele indeling kantoorkosten","4206999","WBedKanDfw","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4206000","False"
"4207010","Holdingkosten","4207010","WBedOrgHol","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4207000","False"
"4207020","Doorberekende management fee","4207020","WBedOrgDmf","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4207000","False"
"4207025","Franchisefee","4207025","WBedOrgFra","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4207000","False"
"4207030","Onderzoek en ontwikkeling","4207030","WBedOrgOeo","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4207000","False"
"4207040","Leges / vergunningen","4207040","WBedOrgLgv","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4207000","False"
"4207050","Octrooi en licentiekosten","4207050","WBedOrgOct","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4207000","False"
"4207060","Overige organisatiekosten","4207060","WBedOrgOok","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4207000","False"
"4207990","Doorberekende organisatiekosten","4207990","WBedOrgDoo","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4207000","False"
"4207995","Bedrijfsrestaurant en verstrekkingen comsumpties werkvloer","4207995","WBedOrgWrc","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4207000","False"
"4207999","Doorberekend / Overboeking ivm functionele indeling organisatiekosten","4207999","WBedOrgDfw","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4207000","False"
"4208010","Bedrijfsaansprakelijkheidsverzekering","4208010","WBedAssBea","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4208000","False"
"4208020","Overige assurantiepremies","4208020","WBedAssOva","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4208000","False"
"4208030","Schadevergoedingen betaald","4208030","WBedAssScb","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4208000","False"
"4208040","Schadevergoedingen ontvangen","4208040","WBedAssSco","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4208000","False"
"4208990","Doorberekende assurantiekosten","4208990","WBedAssDas","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4208000","False"
"4208950","Overige advieskosten","4208950","WBedAssAvk","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4208000","False"
"4208960","Overige beheerskosten","4208960","WBedAssBhk","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4208000","False"
"4208999","Doorberekend / Overboeking ivm functionele indeling assurantiekosten","4208999","WBedAssDfw","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4208000","False"
"4209005","Accountants- en advieskosten","4209005","WBedAeaAea","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4209000","False"
"4209050","Privé-gedeelte accountant","4209050","WBedAeaPda","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4209000","False"
"4209060","Notariskosten","4209060","WBedAeaNot","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4209000","False"
"4209070","Advocaat en juridisch advies","4209070","WBedAeaAej","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4209000","False"
"4209080","Overige advieskosten","4209080","WBedAeaAdv","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4209000","False"
"4209990","Doorberekende accountants- en advieskosten","4209990","WBedAeaDae","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4209000","False"
"4209999","Doorberekend / Overboeking ivm functionele indeling accountants- en advieskosten","4209999","WBedAeaDfw","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4209000","False"
"4210010","Heffingen","4210010","WBedAdlHef","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4210000","False"
"4210020","Overige belastingen","4210020","WBedAdlOvb","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4210000","False"
"4210030","Kasverschillen","4210030","WBedAdlKav","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4210000","False"
"4210040","Bankkosten","4210040","WBedAdlBan","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4210000","False"
"4210050","Valutaomrekeningsverschillen","4210050","WBedAdlVal","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4210000","False"
"4210060","Boekingsverschillen","4210060","WBedAdlBov","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4210000","False"
"4210070","Betalingsverschillen","4210070","WBedAdlBet","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4210000","False"
"4210080","Boetes en verhogingen belastingen en premies sociale verzekeringen","4210080","WBedAdlBev","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4210000","False"
"4210090","Naheffing omzetbelasting","4210090","WBedAdlNao","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4210000","False"
"4210100","Niet-verrekenbare BTW op kosten","4210100","WBedAdlNbo","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4210000","False"
"4210110","BTW kleine-ondernemers-regeling","4210110","WBedAdlBtk","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4210000","False"
"4210120","Overige administratieve lasten","4210120","WBedAdlOad","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4210000","False"
"4210990","Doorberekende administratieve lasten","4210990","WBedAdlDal","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4210000","False"
"4210995","Kluisverschillen","4210995","WBedAdlKlv","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4210000","False"
"4210997","Opbrengst pro rata","4210997","WBedAdlOpr","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4210000","False"
"4210999","Doorberekend / Overboeking ivm functionele indeling administratieve lasten","4210999","WBedAdlDfw","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4210000","False"
"4211010","Bestedingen aan doelstelling","4211010","WBedKofBad","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4211000","False"
"4211020","Kosten eigen fondsenwerwing","4211020","WBedKofKef","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4211000","False"
"4211030","Kosten gezamenlijke fondsenwervingsacties","4211030","WBedKofKgf","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4211000","False"
"4211040","Kosten fondsenwervingsacties van derden","4211040","WBedKofKfv","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4211000","False"
"4211050","Kosten verkrijging subsidies overheden","4211050","WBedKofKvs","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4211000","False"
"4211099","Doorberekend / Overboeking ivm functionele indeling kosten fondsenwerving","4211099","WBedKofDfw","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4211000","False"
"4212010","Vrijval stamrecht- en lijfrentevoorzieningen","4212010","WBedKseAbs","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4212000","False"
"4212020","Lijfrente-uitkeringen","4212020","WBedKseLiu","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4212000","False"
"4212099","Doorberekend / Overboeking ivm functionele indeling kosten stamrecht en lijfrentes","4212099","WBedKseDfw","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4212000","False"
"4213130","Dotatie (fiscale) reserves","4213130","WBedDvrDfr","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4213000","False"
"4213140","Vrijval (fiscale) reserves","4213140","WBedDvrVfr","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4213000","False"
"4213199","Doorberekend / Overboeking ivm functionele indeling dotaties en vrijval (fiscale) reserves","4213199","WBedDvrDfw","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4213000","False"
"4214010","Dotatie voorziening uit hoofde van claims, geschillen en rechtsgedingen","4214010","WBedDvvDvu","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4214000","False"
"4214020","Dotatie voorziening voor herstelkosten","4214020","WBedDvvDvh","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4214000","False"
"4214030","Dotatie voorziening voor opruiming van aanwezige milieuvervuiling","4214030","WBedDvvDvo","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4214000","False"
"4214040","Dotatie voorziening voor verlieslatende contracten","4214040","WBedDvvDvc","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4214000","False"
"4214050","Dotatie voorziening voor verwijderingsverplichtingen","4214050","WBedDvvDvw","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4214000","False"
"4214060","Dotatie overige voorzieningen","4214060","WBedDvvDov","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4214000","False"
"4214070","Vrijval voorziening uit hoofde van claims, geschillen en rechtsgedingen","4214070","WBedDvvVvu","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4214000","False"
"4214080","Vrijval voorziening voor herstelkosten","4214080","WBedDvvVvh","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4214000","False"
"4214090","Vrijval voorziening voor opruiming van aanwezige milieuvervuiling","4214090","WBedDvvVvm","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4214000","False"
"4214100","Vrijval voorziening voor verlieslatende contracten","4214100","WBedDvvVvc","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4214000","False"
"4214110","Vrijval voorziening voor verwijderingsverplichtingen","4214110","WBedDvvVvw","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4214000","False"
"4214120","Vrijval overige voorzieningen","4214120","WBedDvvVov","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4214000","False"
"4214199","Doorberekend / Overboeking ivm functionele indeling dotaties en vrijval voorzieningen","4214199","WBedDvvDfw","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4214000","False"
"4215010","Algemene kosten","4215010","WBedAlkOal","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4215000","False"
"4215020","Doorberekende kosten","4215020","WBedAlkDak","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4215000","False"
"4215099","Doorberekend / Overboeking ivm functionele indeling andere kosten","4215099","WBedAlkDfw","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_4215000","False"
"8401010","Rentebaten vorderingen groepsmaatschappijen binnenland","8401010","WOvtRofRig","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_8401000","False"
"8401020","Rentebaten vorderingen groepsmaatschappijen buitenland","8401020","WOvtRofRug","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_8401000","False"
"8401030","Rentebaten vorderingen participanten en overige deelnemingen","8401030","WOvtRofRvp","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_8401000","False"
"8401031","Rentebaten vorderingen overige verbonden maatschappijen binnenland","8401031","WOvtRofRvi","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_8401000","False"
"8401032","Rentebaten vorderingen overige verbonden maatschappijen buitenland","8401032","WOvtRofRvu","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_8401000","False"
"8401040","Rentebaten vorderingen op deelnemingen binnenland","8401040","WOvtRofRid","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_8401000","False"
"8401050","Rentebaten vorderingen op deelnemingen buitenland","8401050","WOvtRofRud","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_8401000","False"
"8401060","Rentebaten vorderingen op aandeelhouders","8401060","WOvtRofRva","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_8401000","False"
"8401070","Rentebaten vorderingen op directie","8401070","WOvtRofRvd","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_8401000","False"
"8401080","Rentebaten overige vorderingen","8401080","WOvtRofRov","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_8401000","False"
"8401090","Dividend effecten","8401090","WOvtRofDiv","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_8401000","False"
"8401100","Opbrengst overige effecten","8401100","WOvtRofOoe","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_8401000","False"
"8401110","Rentebaten overige rekeningen-courant","8401110","WOvtRofRor","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_8401000","False"
"8301010","Vrijval uit herwaarderingsreserve","8301010","WVheVuhVuh","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_8301000","False"
"8302010","Vrijval egalisatierekening IPR","8302010","WVheVeiVei","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_8302000","False"
"8303010","Vrijval overige egalisatierekeningen","8303010","WVheVoeVoe","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_8303000","False"
"8405004","Bijzondere waardeverminderingen van financiële vaste activa","8405004","WWfaBwvFva","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_8405000","False"
"8405080","Bijzondere waardestijgingen van effecten","8405080","WWfaBwvWse","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_8405000","False"
"8405050","Bijzondere waardeverminderingen van effecten","8405050","WWfaBwvOef","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_8405000","False"
"8405100","Terugneming van bijzondere waardeverminderingen van financiële vaste activa","8405100","WWfaBwvTwf","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_8405000","False"
"8405110","Terugneming van bijzondere waardeverminderingen van effecten","8405110","WWfaBwvTwe","expense","l10n_nl_rgs.l10nnl_rgs_chart_template","l10n_nl_rgs.account_tag_8405000","False"
